chrom	start	end	cluster	label
7	10189043	10209303	7	1
7	10207396	10214524	2	1
7	10207396	10214524	4	6
7	10209318	10215849	5	6
7	10215895	10217756	4	6
7	10220193	10224058	2	8
7	10220193	10224058	5	6
7	10222036	10225220	3	6
7	10224091	10227357	3	6
7	10224091	10227357	5	1
7	10225239	10229254	3	6
7	10227358	10229657	6	6
7	10232869	10247431	3	6
7	10234182	10249445	3	6
7	10249448	10254076	3	8
7	10251107	10254630	5	8
7	10254104	10255477	1	8
7	10255487	10258870	2	8
7	10257612	10259975	2	8
7	10257612	10259975	5	6
7	10258874	10263203	2	8
7	10258874	10263203	5	6
7	10260015	10264352	2	6
7	10263338	10265072	2	6
7	10265091	10268665	3	6
7	10267063	10269270	3	6
7	10270306	10275503	4	6
7	10273084	10276506	4	6
7	10275508	10278149	2	6
7	10276509	10279827	2	6
7	10276509	10279827	3	1
7	10278153	10280504	2	6
7	10504359	10559243	4	6
7	10557583	10560112	1	6
7	10559267	10561137	1	6
7	10560118	10561915	2	6
7	10561141	10562540	2	6
7	10561918	10563260	1	6
7	10569161	10572426	2	6
7	10570860	10575764	2	6
7	10572429	10594279	1	6
7	10595315	10596899	5	6
7	10595960	10597449	2	8
7	10595960	10597449	4	6
7	10596936	10598091	2	6
7	10611915	10617453	1	6
7	10614768	10629923	2	6
7	10617457	10631610	2	6
7	10629991	10633735	3	6
7	10632435	10635359	2	6
7	10633740	10637839	2	6
7	10635368	10640588	2	6
7	10637840	10642918	1	6
7	10640651	10656820	1	6
7	10656825	10658015	3	6
7	10658989	10661071	2	6
7	10671263	10674263	2	6
7	10673523	10675155	4	6
7	10674297	10677687	3	6
7	10679544	10691156	2	6
7	10681556	10693329	2	6
7	10693381	10706503	2	6
7	10694415	10707315	2	6
7	10706504	10712611	4	6
7	10707345	10713658	3	6
7	10713744	10720263	2	6
7	10718618	10722534	3	6
7	10720275	10724731	2	6
7	10722551	10726692	2	6
7	10724768	10729044	2	6
7	10733225	10736783	2	6
7	10735347	10739687	3	6
7	10736815	10741896	3	6
7	10739694	10742862	3	6
7	10741897	10744778	2	6
7	10742865	10745463	2	3
7	10744780	10746414	3	6
7	10744780	10746414	5	1
7	10745465	10747167	3	6
7	10746420	10749165	3	6
7	10747174	10751009	2	6
7	10747174	10751009	4	1
7	10749166	10754661	2	6
7	10751098	10755837	2	6
7	10751098	10755837	5	1
7	10754735	10756970	3	6
7	10755839	10759166	3	6
7	10755839	10759166	6	1
7	10759175	10766424	2	1
7	10763424	10770404	2	1
7	10766448	10818882	2	1
7	10766448	10818882	3	6
7	10771139	10820282	3	6
7	10771139	10820282	5	1
7	10818890	10822229	2	6
7	10818890	10822229	3	1
7	10820300	10824870	2	8
7	10820300	10824870	3	6
7	10822414	10847329	2	8
7	10822414	10847329	3	6
7	10827564	10848054	2	6
7	10827564	10848054	3	8
7	10847330	10849956	2	8
7	10847330	10849956	3	6
7	10848495	10850911	2	1
7	10850203	10851671	3	1
7	10850951	10852315	2	8
7	10850951	10852315	3	6
7	10851676	10853332	2	8
7	10851676	10853332	4	6
7	10852321	10886425	2	8
7	10852321	10886425	3	6
7	10853347	10919953	2	8
7	10886429	10921815	2	6
7	10886429	10921815	3	8
7	10919958	10923708	1	8
7	10921822	10925909	2	8
7	10923802	10926632	2	6
7	10923802	10926632	3	8
7	10925914	10952778	2	8
7	10925914	10952778	5	6
7	10926642	10954851	2	8
7	10926642	10954851	3	6
7	10952809	10969140	2	8
7	10952809	10969140	3	6
7	10954872	10983215	2	8
7	10954872	10983215	3	6
7	10969184	10987283	2	8
7	10969184	10987283	3	6
7	10969184	10987283	6	1
7	10983234	10991441	2	8
7	10983234	10991441	3	6
7	10987284	10997013	2	8
7	10987284	10997013	4	6
7	10991561	10998856	2	8
7	10991561	10998856	4	6
7	10997211	11006821	2	8
7	10997211	11006821	4	6
7	10998913	11010680	2	8
7	10998913	11010680	3	6
7	11006945	11011516	2	8
7	11006945	11011516	3	6
7	11010698	11012358	2	8
7	11010698	11012358	4	6
7	11011542	11013287	2	8
7	11011542	11013287	3	6
7	11012410	11016309	1	8
7	11012410	11016309	2	6
7	11013504	11017081	2	8
7	11013504	11017081	5	1
7	11016430	11017691	2	8
7	11017157	11018566	3	8
7	11017693	11024660	2	8
7	11018569	11026516	2	8
7	11018569	11026516	5	1
7	11024717	11027892	2	8
7	11024717	11027892	4	6
7	11026542	11029431	2	8
7	11026542	11029431	4	6
7	11027894	11030186	2	8
7	11027894	11030186	4	6
7	11029440	11031479	2	8
7	11029440	11031479	4	6
7	11030188	11033613	2	8
7	11031481	11035235	2	8
7	11033657	11036616	2	8
7	11035239	11037636	2	8
7	11036630	11038595	2	8
7	11036630	11038595	3	6
7	11037643	11039814	2	8
7	11037643	11039814	3	6
7	11038613	11043812	1	8
7	11038613	11043812	2	6
7	11039849	11052136	3	8
7	11039849	11052136	4	6
7	11043816	11053088	3	8
7	11043816	11053088	4	6
7	11052143	11055058	2	8
7	11052143	11055058	4	6
7	11053156	11056989	2	8
7	11053156	11056989	4	6
7	11056151	11058041	2	8
7	11056151	11058041	4	6
7	11057077	11059288	2	8
7	11057077	11059288	4	6
7	11058046	11059846	2	8
7	11058046	11059846	4	6
7	11059292	11060895	2	8
7	11059292	11060895	4	6
7	11059865	11063090	2	8
7	11059865	11063090	4	6
7	11060925	11064945	2	8
7	11063141	11066842	2	8
7	11064951	11068857	2	8
7	11064951	11068857	3	6
7	11066870	11071479	2	8
7	11066870	11071479	3	6
7	11068938	11073697	2	8
7	11071492	11075172	2	8
7	11073716	11084176	2	8
7	11073716	11084176	3	6
7	11075189	11084663	2	8
7	11075189	11084663	3	6
7	11084177	11085458	2	8
7	11084177	11085458	4	6
7	11084687	11086379	2	8
7	11084687	11086379	3	6
7	11085681	11087760	2	8
7	11085681	11087760	3	6
7	11087154	11088836	2	1
7	11087876	11091544	2	8
7	11088892	11113048	2	8
7	11088892	11113048	4	6
7	11091572	11127755	2	8
7	11091572	11127755	3	6
7	11113061	11165061	1	8
7	11113061	11165061	2	6
7	11127773	11172324	1	6
7	11172376	11174845	2	8
7	11174050	11179836	2	8
7	11174050	11179836	3	6
7	11174853	11181827	2	8
7	11183918	11235705	2	1
7	11183918	11235705	3	6
7	11233097	11236378	2	6
7	11235724	11236946	2	8
7	11235724	11236946	3	6
7	11236385	11238140	2	8
7	11236385	11238140	3	6
7	11236958	11238560	2	8
7	11236958	11238560	4	6
7	11238145	11239118	2	8
7	11238145	11239118	5	6
7	11238565	11242597	5	8
7	11242611	11244387	2	8
7	11243698	11245065	2	8
7	11244449	11247402	2	8
7	11244449	11247402	3	1
7	11244449	11247402	4	6
7	11245110	11266838	2	1
7	11245110	11266838	3	6
7	11245110	11266838	5	8
7	11247720	11273105	3	1
7	11247720	11273105	4	6
7	11247720	11273105	6	8
7	11266851	11274474	2	8
7	11273152	11275930	2	8
7	11273152	11275930	3	6
7	11273152	11275930	6	8
7	11274492	11277039	2	1
7	11274492	11277039	3	6
7	11275968	11278245	3	8
7	11277071	11281123	2	1
7	11277071	11281123	4	8
7	11278292	11284928	2	8
7	11278292	11284928	3	6
7	11281194	11286473	2	8
7	11284953	11288474	4	8
7	11286476	11291263	2	6
7	11288530	11292869	2	8
7	11288530	11292869	3	6
7	11291323	11356437	2	8
7	11291323	11356437	3	6
7	11292880	11359413	2	8
7	11292880	11359413	4	6
7	11356449	11361340	2	8
7	11356449	11361340	4	6
7	11359425	11363951	2	8
7	11359425	11363951	3	6
7	11361388	11408502	2	8
7	11364026	11433638	2	8
7	11364026	11433638	5	6
7	11425180	11435132	3	6
7	11434732	11436222	2	6
7	11435639	11437113	2	6
7	11436331	11438067	4	6
7	11437207	11438493	8	1
7	11438118	11439037	3	6
7	11438118	11439037	4	8
7	11438118	11439037	6	1
7	11438594	11439881	4	8
7	11440141	11441428	4	8
7	11440141	11441428	7	8
7	11440693	11444203	3	6
7	11441532	11448099	2	6
7	11444515	11453410	5	8
7	11452497	11454596	2	6
7	11452497	11454596	5	8
7	11453912	11455252	2	8
7	11453912	11455252	7	1
7	11454680	11456024	2	3
7	11455426	11456839	2	3
7	11455426	11456839	5	6
7	11455426	11456839	6	8
7	11455426	11456839	7	1
7	11456140	11457617	1	2
7	11456140	11457617	3	6
7	11456140	11457617	4	8
7	11456841	11458420	3	6
7	11457634	11471218	2	8
7	11457634	11471218	4	6
7	11458434	11471805	3	6
7	11471814	11475258	3	8
7	11473928	11476952	1	0
7	11476964	11481663	5	6
7	11480931	11484455	3	8
7	11481674	11485936	2	8
7	11481674	11485936	3	6
7	11484486	11486480	2	8
7	11485945	11495361	1	0
7	11485945	11495361	3	6
7	11486484	11496038	2	8
7	11486484	11496038	3	6
7	11495370	11497079	2	1
7	11495370	11497079	4	8
7	11496044	11503163	1	0
7	11497098	11505875	2	1
7	11497098	11505875	3	6
7	11503188	11508006	2	8
7	11503188	11508006	4	6
7	11505926	11511383	1	0
7	11505926	11511383	2	8
7	11505926	11511383	3	6
7	11508028	11512336	2	8
7	11508028	11512336	3	3
7	11511473	11513411	2	8
7	11511473	11513411	3	3
7	11512394	11515681	2	8
7	11512394	11515681	3	6
7	11513417	11519137	2	8
7	11513417	11519137	3	6
7	11515799	11522347	2	9
7	11515799	11522347	3	6
7	11519144	11530224	2	3
7	11519144	11530224	4	6
7	11527880	11532385	1	0
7	11527880	11532385	3	6
7	11530226	11545315	2	6
7	11530226	11545315	3	8
7	11530226	11545315	4	8
7	11532396	11547365	2	8
7	11532396	11547365	4	6
7	11545396	11548174	2	8
7	11545396	11548174	3	6
7	11545396	11548174	4	1
7	11547375	11549145	2	8
7	11548180	11550202	2	8
7	11548180	11550202	3	6
7	11549197	11552893	2	8
7	11549197	11552893	3	6
7	11550206	11554944	2	8
7	11550206	11554944	3	6
7	11552984	11556899	2	8
7	11552984	11556899	3	6
7	11555007	11559565	2	8
7	11556908	11562412	2	8
7	11556908	11562412	3	6
7	11559575	11565685	2	8
7	11559575	11565685	3	6
7	11562433	11568664	2	8
7	11562433	11568664	3	6
7	11565701	11583344	2	8
7	11565701	11583344	3	6
7	11568669	11590334	2	8
7	11568669	11590334	3	6
7	11583515	11592628	2	8
7	11583515	11592628	3	6
7	11590546	11595406	2	8
7	11592649	11597081	3	6
7	11595412	11599047	4	6
7	11597470	11599671	2	8
7	11597470	11599671	4	6
7	11599050	11613618	2	8
7	11599681	11614202	2	8
7	11613675	11615920	3	8
7	11615945	11619238	2	8
7	11616931	11621286	2	8
7	11619269	11623109	2	8
7	11619269	11623109	3	6
7	11621315	11624871	2	8
7	11621315	11624871	3	6
7	11623115	11627674	3	8
7	11624885	11633494	2	1
7	11624885	11633494	3	1
7	11627734	11634785	2	6
7	11627734	11634785	3	1
7	11633507	11635844	2	6
7	11633507	11635844	3	8
7	11634857	11647251	2	8
7	11640185	11648341	2	8
7	11640185	11648341	4	1
7	11647623	11650798	2	8
7	11647623	11650798	3	8
7	11647623	11650798	5	6
7	11648440	11652881	2	8
7	11648440	11652881	3	6
7	11650809	11677562	2	8
7	11650809	11677562	3	6
7	11652885	11682566	2	8
7	11677597	11683419	2	8
7	11677597	11683419	3	6
7	11682567	11685152	2	8
7	11682567	11685152	3	6
7	11683444	11753081	2	8
7	11683444	11753081	3	6
7	11685206	11754713	2	8
7	11753139	11778740	2	8
7	11754858	11779891	2	8
7	11778742	11781700	2	8
7	11779943	11786362	2	8
7	11779943	11786362	3	6
7	11781963	11789085	2	8
7	11781963	11789085	3	6
7	11786370	11789916	2	8
7	11789111	11791388	2	8
7	11789923	11839523	2	8
7	11789923	11839523	3	6
7	11791422	11840370	2	8
7	11839708	11841847	2	8
7	11840449	11843374	2	8
7	11840449	11843374	3	6
7	11841853	11844991	2	8
7	11843378	11845549	2	8
7	11843378	11845549	3	6
7	11844998	11847270	2	8
7	11845568	11850421	2	8
7	11845568	11850421	3	6
7	11847392	11853423	2	8
7	11847392	11853423	3	6
7	11850448	11854415	2	8
7	11850448	11854415	3	6
7	11850448	11854415	5	1
7	11853431	11855243	2	8
7	11853431	11855243	3	6
7	11854418	11856749	2	8
7	11854418	11856749	3	6
7	11855244	11857932	3	8
7	11856769	11858865	2	8
7	11856769	11858865	3	6
7	11857936	11859976	2	8
7	11857936	11859976	4	6
7	11858880	11860931	2	8
7	11860046	11861658	2	8
7	11860971	11862905	2	8
7	11861669	11866285	2	6
7	11861669	11866285	3	8
7	11862910	11867787	2	6
7	11862910	11867787	3	8
7	11866288	11869445	2	8
7	11867824	11871712	2	6
7	11867824	11871712	3	8
7	11869479	11873894	2	8
7	11869479	11873894	3	6
7	11871852	11876130	2	8
7	11871852	11876130	3	6
7	11873906	11877404	2	1
7	11873906	11877404	3	6
7	11876132	11878055	2	8
7	11876132	11878055	3	6
7	11877413	11881811	2	8
7	11877413	11881811	3	6
7	11878080	11882702	2	8
7	11881927	11883579	2	8
7	11881927	11883579	3	6
7	11882792	11884395	1	8
7	11882792	11884395	2	6
7	11883645	11885844	3	6
7	11883645	11885844	4	8
7	11884405	11886633	1	6
7	11884405	11886633	3	8
7	11885878	11888339	2	8
7	11885878	11888339	3	6
7	11885878	11888339	5	8
7	11886650	11890569	5	8
7	11888341	11893393	2	8
7	11890581	11896351	3	8
7	11890581	11896351	4	6
7	11893488	11896980	2	8
7	11896383	11897821	2	8
7	11896383	11897821	3	6
7	11896985	11898459	2	8
7	11896985	11898459	3	6
7	11897863	11899114	4	8
7	11898496	11900139	2	6
7	11898496	11900139	3	8
7	11899119	11923093	3	8
7	11900182	11959588	1	8
7	11900182	11959588	2	6
7	11923280	11962810	1	8
7	11923280	11962810	2	6
7	11961002	12001015	3	8
7	11962859	12284074	4	8
7	12001040	12288243	4	8
7	12001040	12288243	6	8
7	12285218	12290183	4	8
7	12285218	12290183	7	8
7	12288614	12295661	1	1
7	12288614	12295661	7	1
7	12290291	12297049	1	8
7	12290291	12297049	2	6
7	12290291	12297049	4	1
7	12295975	12313205	1	8
7	12295975	12313205	3	6
7	12297050	12314957	2	8
7	12297050	12314957	3	6
7	12313229	12316817	2	8
7	12313229	12316817	3	6
7	12314959	12319625	2	8
7	12316841	12321687	2	8
7	12316841	12321687	3	6
7	12319675	12322824	2	8
7	12319675	12322824	3	6
7	12321742	12324803	2	8
7	12321742	12324803	3	6
7	12322828	12326418	2	8
7	12322828	12326418	3	6
7	12324807	12327799	2	8
7	12324807	12327799	3	6
7	12326455	12356119	2	8
7	12326455	12356119	3	6
7	12351345	12356727	2	8
7	12351345	12356727	4	6
7	12356151	12357502	2	8
7	12356786	12358927	4	8
7	12357504	12360647	4	8
7	12358952	12361730	2	8
7	12358952	12361730	3	6
7	12360667	12362823	2	8
7	12360667	12362823	3	6
7	12361736	12363755	1	8
7	12362830	12364664	2	8
7	12363772	12366785	3	8
7	12364690	12368527	2	8
7	12366814	12369997	2	8
7	12366814	12369997	3	6
7	12368532	12371628	2	6
7	12368532	12371628	3	8
7	12370125	12397013	2	8
7	12371644	12402504	2	8
7	12371644	12402504	3	6
7	12371644	12402504	5	1
7	12397025	12413069	2	8
7	12397025	12413069	3	6
7	12402509	12414389	2	8
7	12402509	12414389	3	6
7	12413072	12422259	2	8
7	12413072	12422259	3	6
7	12414410	12422961	2	8
7	12414410	12422961	3	6
7	12422266	12424425	2	8
7	12422266	12424425	3	6
7	12422963	12426542	2	8
7	12424452	12428322	2	8
7	12426543	12430840	2	6
7	12426543	12430840	3	8
7	12428420	12432488	2	8
7	12428420	12432488	3	6
7	12430849	12434520	3	8
7	12432501	12435601	4	8
7	12434577	12436486	2	8
7	12435625	12438197	2	8
7	12435625	12438197	3	6
7	12436491	12440094	2	8
7	12436491	12440094	3	6
7	12438461	12441799	2	8
7	12438461	12441799	3	6
7	12440323	12442482	2	6
7	12440323	12442482	3	8
7	12441807	12443243	2	8
7	12441807	12443243	3	6
7	12442501	12443872	2	6
7	12442501	12443872	3	8
7	12443246	12445425	2	8
7	12443874	12446236	2	8
7	12445433	12448034	2	6
7	12445433	12448034	4	8
7	12446249	12449059	2	8
7	12446249	12449059	3	6
7	12446249	12449059	5	1
7	12448043	12450725	2	6
7	12448043	12450725	3	1
7	12448043	12450725	4	8
7	12449075	12518359	2	8
7	12449075	12518359	3	6
7	12450728	12519659	2	8
7	12450728	12519659	3	6
7	12518364	12525288	2	8
7	12519723	12526954	2	8
7	12525385	12527933	2	8
7	12525385	12527933	3	6
7	12525385	12527933	4	1
7	12527114	12528749	2	8
7	12527114	12528749	7	1
7	12528209	12529761	3	8
7	12528209	12529761	5	1
7	12528874	12532422	2	8
7	12528874	12532422	6	1
7	12529802	12533297	2	6
7	12529802	12533297	3	8
7	12532434	12543628	3	8
7	12533299	12544702	1	8
7	12533299	12544702	2	6
7	12543633	12546209	1	8
7	12544711	12547808	1	8
7	12544711	12547808	3	6
7	12544711	12547808	5	1
7	12546218	12550021	2	8
7	12546218	12550021	3	6
7	12547900	12551264	2	8
7	12547900	12551264	3	6
7	12550032	12552268	2	8
7	12550032	12552268	3	6
7	12551266	12553213	2	8
7	12552269	12554438	2	8
7	12552269	12554438	3	6
7	12553226	12555942	2	8
7	12553226	12555942	3	6
7	12554702	12564038	2	8
7	12555989	12564940	2	8
7	12555989	12564940	4	6
7	12564046	12566017	2	8
7	12564046	12566017	3	6
7	12564957	12568441	2	8
7	12566475	12569889	2	8
7	12568672	12571331	2	8
7	12570009	12572149	2	8
7	12570009	12572149	3	6
7	12571354	12572714	2	8
7	12571354	12572714	4	6
7	12572155	12573632	2	8
7	12572718	12576194	3	8
7	12573633	12577949	2	8
7	12573633	12577949	3	6
7	12576200	12579665	2	8
7	12576200	12579665	4	6
7	12577982	12612888	2	8
7	12579936	12663434	2	8
7	12613121	12665648	1	8
7	12613121	12665648	2	6
7	12613121	12665648	4	1
7	12663445	12666736	1	8
7	12665656	12667896	2	1
7	12666770	12669462	2	8
7	12667913	12670568	2	8
7	12667913	12670568	3	6
7	12667913	12670568	5	1
7	12669493	12671258	2	8
7	12670603	12672259	2	6
7	12670603	12672259	3	8
7	12671365	12673175	2	6
7	12671365	12673175	3	8
7	12672895	12674966	2	8
7	12673432	12675839	2	8
7	12673432	12675839	3	6
7	12674992	12677607	2	8
7	12674992	12677607	3	6
7	12675847	12679751	2	8
7	12675847	12679751	3	6
7	12677702	12681455	2	8
7	12677702	12681455	3	6
7	12679764	12683559	2	8
7	12679764	12683559	3	6
7	12681478	12685712	2	8
7	12681478	12685712	3	6
7	12683566	12701939	1	8
7	12683566	12701939	2	6
7	12685737	12703205	2	8
7	12685737	12703205	3	6
7	12702075	12704372	2	8
7	12702075	12704372	3	6
7	12703693	12705914	2	6
7	12703693	12705914	3	8
7	12704382	12707775	4	8
7	12705939	12709092	2	6
7	12705939	12709092	3	8
7	12708050	12710454	2	8
7	12708050	12710454	4	6
7	12709698	12712849	3	8
7	12709698	12712849	4	1
7	12711684	12713869	2	8
7	12712888	12715772	2	8
7	12712888	12715772	3	6
7	12713887	12717740	1	8
7	12713887	12717740	4	6
7	12715773	12719794	2	8
7	12715773	12719794	3	6
7	12717749	12722141	3	8
7	12717749	12722141	4	6
7	12719836	12731712	4	8
7	12722145	12732436	2	6
7	12722145	12732436	3	1
7	12722145	12732436	4	8
7	12731752	12733259	2	8
7	12731752	12733259	3	6
7	12732484	12733995	2	8
7	12732484	12733995	3	6
7	12732484	12733995	5	1
7	12733412	12735189	4	6
7	12734086	12735932	3	1
7	12735240	12736692	2	8
7	12735954	12738662	2	8
7	12736702	12740262	2	8
7	12738692	12741840	2	8
7	12738692	12741840	3	6
7	12740284	12742733	2	8
7	12741841	12743809	2	8
7	12741841	12743809	3	6
7	12742752	12744480	2	8
7	12743852	12745310	2	8
7	12743852	12745310	3	6
7	12744493	12746710	2	8
7	12744493	12746710	3	6
7	12745332	12751927	2	8
7	12746711	12754702	2	6
7	12746711	12754702	3	8
7	12751940	12756707	2	8
7	12754725	12759125	2	8
7	12756712	12761077	2	8
7	12756712	12761077	3	6
7	12759135	12762472	1	6
7	12759135	12762472	2	1
7	12761083	12764363	2	8
7	12762481	12765408	2	6
7	12762481	12765408	3	1
7	12762481	12765408	4	8
7	12764402	12766677	2	6
7	12764402	12766677	3	1
7	12765421	12768640	2	6
7	12765421	12768640	3	1
7	12765421	12768640	4	8
7	12766716	12771618	4	8
7	12768683	12773949	3	8
7	12768683	12773949	4	8
7	12771628	12775526	3	8
7	12771628	12775526	5	8
7	12773961	12776486	2	8
7	12773961	12776486	4	8
7	12775836	12777688	2	8
7	12775836	12777688	5	8
7	12776694	12779199	2	8
7	12776694	12779199	4	8
7	12777754	12780570	2	8
7	12777754	12780570	4	6
7	12777754	12780570	5	8
7	12779206	12781302	3	1
7	12779206	12781302	5	8
7	12780571	12782031	2	8
7	12780571	12782031	3	6
7	12781307	12784693	2	6
7	12781307	12784693	6	8
7	12782034	12786857	2	6
7	12782034	12786857	3	8
7	12782034	12786857	4	8
7	12784704	12789295	2	6
7	12784704	12789295	3	1
7	12784704	12789295	4	8
7	12786869	12791312	2	6
7	12786869	12791312	3	8
7	12786869	12791312	5	8
7	12789391	12793352	3	8
7	12789391	12793352	5	8
7	12791352	12794096	2	8
7	12791352	12794096	3	6
7	12791352	12794096	7	8
7	12793356	12796422	2	8
7	12793356	12796422	3	6
7	12794099	12799705	2	6
7	12794099	12799705	3	8
7	12794099	12799705	5	8
7	12794099	12799705	6	1
7	12796449	12801885	3	8
7	12796449	12801885	5	8
7	12796449	12801885	6	1
7	12799717	12804498	2	6
7	12799717	12804498	3	8
7	12799717	12804498	4	8
7	12801923	12805374	2	6
7	12801923	12805374	3	8
7	12801923	12805374	4	8
7	12804515	12807420	2	6
7	12804515	12807420	3	8
7	12804515	12807420	4	8
7	12806005	12808375	2	6
7	12806005	12808375	6	8
7	12807567	12812487	2	8
7	12807567	12812487	3	6
7	12808392	12815398	2	8
7	12808392	12815398	3	6
7	12812495	12818081	2	8
7	12812495	12818081	3	6
7	12815406	12820111	2	8
7	12815406	12820111	3	6
7	12818105	12821416	2	8
7	12818105	12821416	3	6
7	12820168	12822423	2	6
7	12820168	12822423	3	8
7	12820168	12822423	5	8
7	12821457	12824074	2	6
7	12821457	12824074	3	8
7	12821457	12824074	5	8
7	12822444	12824967	2	6
7	12822444	12824967	3	1
7	12822444	12824967	4	8
7	12824085	12827612	2	6
7	12824085	12827612	3	8
7	12824970	12828858	3	8
7	12824970	12828858	4	8
7	12827661	12830754	3	8
7	12828921	12832120	3	1
7	12828921	12832120	4	8
7	12830755	12833189	3	8
7	12830755	12833189	4	8
7	12832345	12834223	2	6
7	12832345	12834223	3	8
7	12832345	12834223	4	8
7	12833326	12834961	2	6
7	12833326	12834961	3	8
7	12833326	12834961	5	8
7	12834313	12835718	2	8
7	12834313	12835718	4	8
7	12835010	12836439	2	6
7	12835010	12836439	3	8
7	12835010	12836439	4	8
7	12835778	12836942	2	1
7	12835778	12836942	4	6
7	12835778	12836942	5	1
7	12835778	12836942	6	8
7	12835778	12836942	8	1
7	12836471	12837642	2	8
7	12836471	12837642	5	8
7	12836959	12840597	3	8
7	12836959	12840597	4	8
7	12837675	12842316	2	6
7	12837675	12842316	3	8
7	12837675	12842316	5	8
7	12840598	12843403	3	8
7	12840598	12843403	4	8
7	12842376	12844434	2	6
7	12842376	12844434	3	8
7	12842376	12844434	5	8
7	12843406	12846802	2	8
7	12843406	12846802	4	8
7	12844449	12849421	2	6
7	12844449	12849421	3	8
7	12844449	12849421	4	8
7	12846889	12854726	2	6
7	12846889	12854726	3	8
7	12846889	12854726	5	8
7	12849493	12855596	2	6
7	12849493	12855596	3	8
7	12849493	12855596	5	8
7	12854738	12856925	2	6
7	12854738	12856925	3	8
7	12854738	12856925	5	8
7	12855602	12862153	2	8
7	12855602	12862153	3	8
7	12857039	12865079	3	8
7	12857039	12865079	4	8
7	12862337	12868772	3	8
7	12862337	12868772	4	8
7	12865146	12870344	2	6
7	12865146	12870344	3	1
7	12865146	12870344	5	8
7	12868777	12871070	2	6
7	12868777	12871070	4	8
7	12870364	12871821	2	8
7	12870364	12871821	6	8
7	12871128	12872489	5	8
7	12871128	12872489	8	1
7	12871128	12872489	11	1
7	12871848	12873232	1	8
7	12871848	12873232	4	8
7	12872527	12874076	2	8
7	12872527	12874076	3	6
7	12873240	12875455	2	6
7	12873240	12875455	3	8
7	12874172	12881066	3	8
7	12874172	12881066	4	8
7	12880111	12881750	2	6
7	12880111	12881750	3	8
7	12880111	12881750	5	8
7	12881091	12883652	2	8
7	12881091	12883652	3	6
7	12881761	12885709	2	8
7	12881761	12885709	3	6
7	12883734	12886573	2	6
7	12883734	12886573	3	1
7	12883734	12886573	4	8
7	12885710	12901747	2	6
7	12886577	12902596	4	8
7	12901782	12916083	2	8
7	12901782	12916083	3	6
7	12902647	12917204	3	8
7	12916094	12918610	2	8
7	12916094	12918610	3	6
7	12917294	12919761	2	8
7	12917294	12919761	7	1
7	12918611	12921570	2	1
7	12918611	12921570	3	6
7	12918611	12921570	7	8
7	12919943	12926260	3	6
7	12921808	12928028	2	6
7	12926262	12930904	2	6
7	12975414	13027495	2	6
7	12975414	13027495	4	8
7	12975414	13027495	5	1
7	13027511	13030228	4	6
7	13028906	13031690	4	6
7	13030230	13033041	2	6
7	13031707	13034171	4	8
7	13035260	13037513	2	6
7	13035260	13037513	3	8
7	13035260	13037513	7	1
7	13036190	13038425	3	8
7	13037540	13041733	4	8
7	13038459	13043527	2	1
7	13038459	13043527	3	6
7	13038459	13043527	6	8
7	13038459	13043527	8	1
7	13041737	13045354	3	6
7	13041737	13045354	5	1
7	13043533	13052054	2	6
7	13045365	13053840	2	6
7	13045365	13053840	4	1
7	13052083	13056450	2	6
7	13052083	13056450	7	1
7	13065715	13069713	2	8
7	13068081	13072898	4	6
7	13069717	13074957	2	6
7	13075079	13079359	2	1
7	13075079	13079359	5	8
7	13075079	13079359	7	1
7	13077603	13080923	3	1
7	13077603	13080923	4	8
7	13077603	13080923	7	1
7	13084693	13087174	2	6
7	13084693	13087174	4	8
7	13085789	13088112	2	6
7	13085789	13088112	5	8
7	13088183	13091183	3	6
7	13089605	13092253	4	6
7	13091203	13093788	5	8
7	13092326	13094902	3	1
7	13092326	13094902	5	8
7	13093809	13095506	2	6
7	13094925	13096419	2	1
7	13095622	13097719	3	8
7	13096476	13098688	2	8
7	13096476	13098688	4	6
7	13096476	13098688	6	8
7	13097734	13100576	2	8
7	13097734	13100576	4	6
7	13097734	13100576	7	8
7	13098712	13103888	3	8
7	13098712	13103888	4	8
7	13098712	13103888	7	1
7	13100644	13104611	3	8
7	13100644	13104611	4	8
7	13103999	13105799	2	1
7	13103999	13105799	4	6
7	13104619	13106717	4	6
7	13104619	13106717	6	8
7	13105854	13107718	2	1
7	13105854	13107718	4	6
7	13105854	13107718	5	8
7	13106736	13108807	1	6
7	13107723	13109556	3	6
7	13107723	13109556	4	8
7	13107723	13109556	6	8
7	13108813	13123805	5	1
7	13124706	13151500	1	0
7	13124706	13151500	2	1
7	13126106	13153917	1	9
7	13126106	13153917	3	6
7	13126106	13153917	8	8
7	13170916	13173684	2	6
7	13173037	13174483	1	5
7	13173037	13174483	3	6
7	13173805	13175161	1	5
7	13173805	13175161	3	6
7	13174561	13175741	1	5
7	13175173	13176350	1	7
7	13175173	13176350	2	5
7	13175173	13176350	4	6
7	13175744	13177541	2	5
7	13175744	13177541	3	6
7	13175744	13177541	4	1
7	13176363	13180839	2	5
7	13176363	13180839	3	6
7	13184337	13186291	4	6
7	13184337	13186291	7	1
7	13185591	13188618	2	5
7	13185591	13188618	3	6
7	13186305	13190190	2	6
7	13186305	13190190	5	5
7	13186305	13190190	7	1
7	13193209	13197000	3	6
7	13193209	13197000	4	1
7	13196281	13197987	3	6
