chrom	start	end	cluster	Nsnps	label
7	22386415	22389207	2	65	524
7	22387712	22391146	4	78	761
7	22389212	22391993	3	75	4772
7	22391999	22393787	2	76	4766
7	22393015	22394751	5	69	59
7	22393800	22395355	5	72	3465
7	22394752	22396255	4	78	1437
7	22395375	22397050	4	93	2204
7	22396265	22400915	3	95	5864
7	22397058	22402636	3	81	2719
7	22404078	22409011	3	83	573
7	22406118	22409860	4	78	5306
7	22409018	22410439	4	90	4164
7	22409862	22413947	4	85	1395
7	22410455	22416747	3	72	1598
7	22413954	22418775	3	46	6064
7	22416771	22420466	4	64	2521
7	22418795	22422700	6	97	1971
7	22420467	22425564	4	96	5182
7	22422709	22427379	5	87	4122
7	22427396	22442391	4	37	2159
7	22428436	22442810	3	61	5356
7	22442422	22443293	4	59	3600
7	22442836	22444914	2	74	813
7	22443316	22449209	3	78	1504
7	22466755	22472320	4	45	1521
7	22471412	22477930	6	50	5784
7	22472817	22483309	4	61	698
7	22477935	22485173	4	88	4843
7	22487522	22490104	5	25	4865
7	22488397	22491904	5	38	4250
7	22490131	22493905	5	41	2042
7	22495684	22501326	2	60	2858
7	22497963	22503390	5	78	3067
7	22503415	22507639	4	85	1748
7	22514189	22519540	4	73	5556
7	22523604	22527094	4	72	1378
7	22526247	22530160	5	75	4715
7	22527446	22530729	4	85	2620
7	22530172	22531760	4	96	3755
7	22530739	22532736	4	91	4348
7	22531788	22536802	5	84	3638
7	22532752	22538300	4	53	98
7	22536814	22542435	4	48	2267
7	22538321	22545706	4	70	1839
7	22542460	22548349	5	83	4459
7	22545713	22549724	4	94	5247
7	22548351	22551143	5	87	1834
7	22549852	22557589	5	54	6009
7	22551308	22558689	4	39	3769
7	22557668	22561713	5	62	4996
7	22558709	22562434	5	40	4560
7	22561724	22563043	2	12	3970
7	22562435	22566287	4	21	3684
7	22563051	22567602	3	31	3861
7	22566304	22568938	2	29	732
7	22567684	22569733	2	19	4156
7	22568949	22572937	3	32	5878
7	22569766	22575351	3	43	3783
7	22572960	22578429	3	48	767
7	22575354	22582663	4	62	4775
7	22578543	22583686	2	67	4538
7	22585025	22587542	2	94	5509
7	22589052	22592367	2	59	4591
7	22602203	22606822	3	72	2784
7	22605977	22609614	5	73	2527
7	22606931	22611120	4	63	2684
7	22609632	22617093	4	62	233
7	22619919	22627121	3	56	505
7	22621046	22629095	2	79	5822
7	22627123	22631089	3	59	979
7	22631097	22633525	3	69	1300
7	22632629	22635381	3	69	3975
7	22633546	22637575	3	39	5808
7	22635395	22638796	1	13	295
7	22640645	22644914	2	20	5581
7	22642580	22646406	4	35	2448
7	22646413	22650904	3	69	5425
7	22647942	22652847	5	50	2035
7	22652990	22664890	5	41	3471
7	22663244	22665283	5	46	869
7	22664948	22667186	4	48	2443
7	22665284	22671439	4	53	5029
7	22667478	22673572	3	38	362
7	22671440	22675548	2	35	726
7	22673574	22677893	3	45	4726
7	22677894	22681527	4	81	3303
7	23073794	23080158	6	87	6037
7	23084088	23088409	2	59	2277
7	23117904	23121218	2	73	4882
7	23119972	23122400	2	92	1207
7	23122404	23124377	2	75	710
7	23123965	23125061	2	61	2879
7	23124382	23127543	1	70	5597
7	23125064	23130698	1	85	2611
7	23146201	23148695	2	23	2195
7	23147800	23151816	1	41	4820
7	23148697	23154436	3	57	4416
7	23151839	23157919	2	68	5935
7	23154452	23160207	4	75	3421
7	23174802	23179770	3	71	1599
7	23189703	23193402	2	59	1957
7	23207100	23211408	3	43	2629
7	23211488	23215683	3	64	1266
7	23212939	23218573	3	71	6021
7	23285349	23294245	5	76	3313
7	23568136	23573196	3	52	3823
7	23678173	23682005	4	43	3355
7	23739583	23746781	5	53	4162
7	23743893	23747882	7	35	2102
7	23900042	23904187	6	74	2573
7	23901990	23905825	6	51	3194
7	24105229	24107960	5	20	1618
7	25317723	25322794	4	76	5365
7	25322826	25326333	3	74	5988
7	25343215	25351085	6	66	2671
7	25354896	25362182	5	82	1699
7	25369200	25373354	4	45	3004
7	25372026	25373987	3	10	4276
7	25373996	25376678	2	39	1105
7	25374668	25380515	2	74	1895
7	25414376	25422891	4	46	4326
7	25429268	25435432	5	43	1379
7	25439204	25444208	3	79	1306
7	25441240	25447076	2	77	4127
7	25444286	25456676	2	64	3705
7	25447110	25458142	2	64	3789
7	25456727	25464269	2	47	3490
7	25464373	25466666	2	31	4292
7	25465649	25468122	2	15	1175
7	25466726	25469206	2	45	3808
7	25468124	25472192	2	76	3897
7	25469244	25474332	2	68	2744
7	25472196	25477499	2	64	4020
7	25474408	25480194	2	54	220
7	25522503	25525468	2	68	2
7	25531519	25537102	2	56	4134
7	25534523	25541169	2	65	3854
7	25612946	25618376	2	31	4188
7	26467201	26470200	6	23	4325
7	26855086	26859740	2	86	4932
7	26861840	26876325	2	79	1316
7	26875109	26879673	2	82	27
7	26876338	26882892	2	83	2815
7	27708376	27711961	6	65	5060
7	27915969	27920450	3	48	1445
7	27934205	27937056	3	69	2150
7	27935045	27939110	3	64	1898
7	27937057	27941325	1	73	2138
7	27941457	27944631	2	66	3079
7	27994415	27995459	5	52	1813
7	27994961	27999004	5	59	5177
7	28131532	28134662	8	67	2985
7	28131532	28134662	1	67	5084
7	28239035	28243409	5	63	3301
7	28240335	28245321	5	42	4070
7	28385750	28390915	5	99	2089
7	28549718	28552694	4	83	910
7	28687986	28690955	4	48	2328
7	28689446	28691645	3	38	2364
7	28694626	28697570	1	59	4271
7	28806078	28810738	5	50	5487
7	28815195	28816439	4	10	4021
7	28897296	28900235	4	18	5885
7	28900243	28905270	6	42	823
7	28902914	28907561	7	43	2192
7	28914819	28918624	7	94	2835
7	28916743	28921568	7	72	3925
7	28921884	28924565	5	46	1142
7	28922870	28926924	4	66	4837
7	28984946	28989081	3	52	1465
7	28986444	28990083	3	53	4480
7	29153565	29158352	3	57	3139
7	29155692	29160558	3	38	5879
7	29176115	29179094	3	43	817
7	29176884	29181747	3	52	4489
7	29231601	29238491	1	49	1292
7	29233751	29242650	1	59	5629
7	29647163	29648225	4	23	4356
8	2421640	2426649	3	51	5456
8	5259058	5260992	2	21	1724
8	5260365	5262902	3	16	5056
8	5271934	5280731	4	74	6032
8	5276961	5286177	5	92	1404
8	5323146	5324679	4	33	4187
8	5328519	5330317	4	24	5796
8	5329254	5331763	1	57	1540
8	6003717	6006843	3	42	1049
8	6005001	6008313	3	62	4644
8	6073718	6077709	1	10	772
8	6089573	6091064	3	68	4642
8	6291037	6295517	7	73	4832
8	9121448	9125954	3	75	1977
8	9200541	9204348	3	64	2839
8	9306725	9308495	1	36	3363
8	9320968	9324834	3	66	3098
8	9323128	9326778	3	63	2668
8	9324860	9329493	3	69	2528
8	9326782	9332079	2	88	1590
8	9329616	9333249	2	95	2982
8	9332100	9333885	2	110	4548
8	9333267	9335701	3	109	6070
8	9333898	9339023	2	97	4138
8	9342946	9351706	3	111	5333
8	9346461	9353193	2	117	3583
8	9353201	9355137	2	79	2881
8	9355191	9375128	2	89	5400
8	9376930	9382498	2	87	3620
8	9379824	9384111	3	69	3141
8	9393684	9398804	0	83	3035
8	9425584	9438775	2	101	3265
8	9427895	9453047	2	83	1560
8	10085567	10090488	0	47	792
8	10529343	10547853	6	68	3668
8	10570229	10575914	1	59	23
8	10814126	10817304	1	76	2711
8	11292906	11308586	1	43	251
8	11307895	11311142	1	60	2031
8	11534172	11535830	1	54	3597
8	11621048	11622751	1	51	3375
8	11827367	11828750	5	44	1293
8	11849350	11852340	1	55	4198
8	12354514	12356035	3	10	5091
8	12808536	12811653	6	73	1733
8	13034976	13038026	1	64	4725
8	13043468	13044592	5	45	4443
8	13045251	13046204	4	30	5763
8	13045687	13046617	6	23	3679
8	13046266	13047188	2	22	4873
8	13046647	13047982	5	38	2098
8	13048685	13049671	1	71	2525
8	13366478	13370091	2	60	5477
8	13707220	13708144	8	58	4497
8	13778541	13780077	4	51	4961
8	14257728	14263277	1	64	1522
8	14259296	14265560	1	77	3097
8	14359031	14361957	1	52	5779
8	14366956	14368124	5	65	3200
8	14928692	14934972	1	56	2249
8	14931179	14935709	0	51	450
8	14949976	14967937	1	58	409
8	14965030	14969392	1	66	3884
8	14974538	14977033	1	48	527
8	14976423	14977710	2	15	937
8	14977712	14981350	2	74	5122
8	14978748	14983916	2	84	6039
8	14981381	14984681	2	42	3016
8	14984684	14987440	2	30	1094
8	14985447	14989810	2	47	3759
8	14987448	14992069	2	52	2826
8	14989902	14994437	2	68	484
8	14992073	14998284	2	86	2787
8	14994609	15000158	3	80	3958
8	14998306	15000709	2	72	2765
8	15000177	15001336	2	55	5716
8	15000744	15002478	2	53	1262
8	15001354	15003284	2	39	1472
8	15002505	15005788	2	49	3026
8	15003287	15008549	2	84	5265
8	15005810	15013542	3	66	4575
8	15008550	15014574	4	78	1987
8	15013547	15015644	3	105	5442
8	15014583	15017607	2	83	5433
8	15015764	15020181	1	72	705
8	15017676	15022186	3	84	3814
8	15020269	15023897	3	88	3797
8	15022310	15025070	3	85	4512
8	15023914	15026684	3	72	2968
8	15025428	15028617	1	47	5411
8	15031477	15040891	3	60	3625
8	15039233	15041858	3	95	6023
8	15040901	15055865	2	107	5268
8	15041865	15056761	2	102	3821
8	15055902	15059246	1	85	1809
8	15056793	15062404	1	80	3349
8	15059298	15071063	2	73	4463
8	15062462	15071849	2	80	1677
8	15071069	15072715	2	86	219
8	15071887	15073821	2	91	217
8	15072739	15074966	2	98	3617
8	15073822	15076474	2	95	5961
8	15074993	15078071	4	97	709
8	15076483	15079864	3	99	3878
8	15078175	15080647	2	100	834
8	15079896	15084328	2	93	3312
8	15080651	15086034	2	81	2928
8	15084330	15086990	2	76	4836
8	15086082	15092978	2	75	2376
8	15086998	15093561	2	90	5524
8	15092979	15097175	2	90	3544
8	15093672	15099977	2	68	1216
8	15097178	15102714	2	69	3005
8	15099978	15105702	2	83	109
8	15102715	15108691	2	97	447
8	15105711	15110023	2	87	343
8	15108773	15110814	2	80	1220
8	15110028	15112608	2	95	5151
8	15110855	15114986	2	103	3348
8	15112695	15117754	2	91	2489
8	15114997	15119982	2	69	172
8	15117773	15123427	2	71	2740
8	15120020	15125925	2	81	4721
8	15123430	15128874	2	75	2805
8	15125978	15130935	2	75	2254
8	15128875	15132814	2	87	1030
8	15130952	15133814	2	77	2423
8	15132929	15146277	2	60	1848
8	15145003	15147283	2	64	617
8	15146331	15147977	3	63	3576
8	15147397	15149305	4	63	3754
8	15148043	15150555	2	80	1827
8	15149337	15153039	2	82	525
8	15150570	15163788	2	73	3046
8	15153052	15165163	2	51	500
8	15163803	15166980	3	33	654
8	15165214	15169931	2	56	390
8	15167134	15171353	1	80	2109
8	15170024	15172110	3	46	5893
8	15171590	15174728	3	34	3390
8	15172117	15175817	3	83	136
8	15174752	15177139	3	97	2758
8	15175848	15179171	2	87	4444
8	15177161	15180423	2	88	91
8	15180439	15184702	2	81	1400
8	15183763	15193024	3	75	4086
8	15184728	15193815	3	83	907
8	15193065	15194737	2	73	3639
8	15193855	15196449	2	70	101
8	15195005	15198409	2	36	4287
8	15200848	15202797	4	50	2403
8	15201597	15205422	3	71	2848
8	15202803	15207940	3	58	5126
8	15205425	15210759	2	45	463
8	15207943	15213816	3	60	174
8	15207943	15213816	6	60	5083
8	15211051	15216562	3	79	2923
8	15213820	15218557	2	82	2971
8	15216570	15219386	3	75	90
8	15218559	15220954	2	61	2596
8	15219410	15224843	2	62	1364
8	15220960	15228258	2	67	2864
8	15224877	15230744	4	61	3153
8	15228289	15232378	3	66	4322
8	15230810	15233309	3	70	1423
8	15232400	15235152	3	52	2305
8	15233320	15238479	2	62	2788
8	15235153	15255603	2	63	5584
8	15238481	15259244	3	49	4273
8	15255619	15262488	3	52	988
8	15259323	15266084	3	57	2370
8	15262613	15268854	2	60	4521
8	15266092	15270826	3	59	3096
8	15268867	15272206	4	67	278
8	15270828	15273218	2	59	454
8	15272212	15276525	2	62	3063
8	15273220	15278827	3	74	3961
8	15276540	15280087	3	77	1298
8	15278829	15281334	3	69	846
8	15280185	15282470	2	39	5514
8	15281350	15283309	2	25	4773
8	15282479	15288688	2	23	1796
8	15283334	15290587	3	42	4916
8	15288692	15291949	2	62	4319
8	15290657	15293304	2	56	72
8	15292227	15294617	3	49	2367
8	15293327	15295571	3	64	4587
8	15294655	15297054	2	77	747
8	15295578	15297840	1	75	4060
8	15297066	15298625	1	74	421
8	15297899	15299408	1	51	5070
8	15298636	15304680	1	41	5037
8	15299420	15305523	2	43	3357
8	15304745	15306841	2	42	3633
8	15305572	15308425	2	59	862
8	15307100	15309592	2	56	2340
8	15308427	15310866	2	65	3149
8	15309650	15312164	2	75	346
8	15310889	15313844	2	78	1252
8	15312186	15317994	2	80	1543
8	15313924	15319420	2	74	4163
8	15318357	15321254	2	70	4880
8	15319432	15321984	3	80	3052
8	15321269	15322615	3	85	504
8	15321997	15323677	2	72	2263
8	15322619	15324442	3	81	4475
8	15323695	15329250	3	80	152
8	15324484	15330469	3	68	1448
8	15329279	15332514	2	68	4476
8	15330502	15333821	1	69	624
8	15332528	15336627	2	67	2539
8	15332528	15336627	6	67	3659
8	15333824	15337735	2	57	541
8	15336642	15339165	2	58	4891
8	15339192	15341780	2	66	2476
8	15340415	15344272	1	67	1058
8	15341806	15346516	2	68	5786
8	15344294	15350801	3	71	648
8	15346524	15351720	3	66	3708
8	15350820	15352957	3	85	2548
8	15351721	15354492	2	86	1587
8	15353026	15355679	3	51	30
8	15354531	15356402	2	20	2969
8	15355686	15358448	3	34	4005
8	15356408	15360369	2	50	998
8	15358455	15363834	1	64	4778
8	15361411	15367044	1	73	3631
8	15363839	15368085	2	76	442
8	15367050	15370233	3	82	1253
8	15368090	15371258	2	79	69
8	15370238	15373299	1	76	934
8	15371279	15374286	1	59	1947
8	15373404	15375532	2	52	4739
8	15373404	15375532	6	52	5946
8	15374293	15378004	5	57	1646
8	15374293	15378004	7	57	649
8	15375621	15382654	2	61	2128
8	15378034	15384189	2	77	1820
8	15382688	15385870	2	70	4573
8	15384223	15389277	1	66	3737
8	15385933	15391072	2	77	1713
8	15389308	15393669	2	71	1241
8	15394896	15398140	2	29	840
8	15396512	15400865	2	56	5589
8	15398214	15402929	2	62	5534
8	15400984	15404246	1	23	2023
8	15402990	15417453	2	24	2692
8	15404520	15419001	2	61	4738
8	15417584	15419841	2	82	1466
8	15423464	15427381	2	85	5751
8	15424795	15430647	2	89	5519
8	15427452	15433148	2	60	4999
8	15430693	15434617	2	29	5201
8	15433151	15438648	2	62	641
8	15434619	15441091	2	81	2579
8	15438671	15443523	2	62	3449
8	15446121	15449993	2	44	2200
8	15448043	15452698	2	61	1174
8	15450090	15453386	2	71	4590
8	15452705	15454420	2	80	1098
8	15453400	15455262	2	65	1964
8	15454512	15457177	2	73	2777
8	15455317	15458579	2	107	1340
8	15457269	15476116	2	90	5730
8	15476153	15484113	1	75	4749
8	15481681	15486760	1	67	5355
8	15484171	15488022	3	67	2785
8	15486786	15489547	3	73	1166
8	15488051	15492457	3	65	1952
8	15490339	15493083	3	47	5383
8	15492540	15493812	3	56	5830
8	15493106	15495422	3	69	1723
8	15493815	15497911	3	56	5452
8	15495435	15500225	2	45	3076
8	15497951	15502886	2	59	3603
8	15500231	15503985	3	84	2804
8	15502902	15504980	3	89	2170
8	15504016	15505823	3	85	3545
8	15504984	15506766	3	94	3781
8	15505831	15511209	4	90	3245
8	15506768	15515891	4	70	2981
8	15511210	15517064	2	59	198
8	15515899	15517679	2	45	5417
8	15517137	15518325	3	53	2375
8	15517682	15520123	3	76	3459
8	15520168	15547672	3	64	730
8	15546388	15548379	2	70	2289
8	15547703	15549138	3	65	1761
8	15548543	15550482	3	72	1438
8	15549155	15552229	4	79	345
8	15550483	15553665	2	79	3377
8	15552241	15554849	2	56	580
8	15553739	15556896	4	50	1675
8	15554856	15558123	4	47	2895
8	15556911	15561544	3	44	2297
8	15558343	15562358	2	67	5374
8	15561595	15562959	3	61	5097
8	15562388	15563847	3	48	2816
8	15575400	15577868	2	89	954
8	15576533	15579802	2	89	1500
8	15577878	15581081	1	81	1161
8	15589164	15590699	2	53	4180
8	15590708	15597887	3	82	4431
8	15595007	15599370	3	72	2222
8	15597893	15600670	3	67	5715
8	15599382	15601582	3	84	1863
8	15600674	15602580	2	85	5117
8	15601647	15603574	2	93	5728
8	15602593	15604328	3	87	4744
8	15603624	15605210	3	73	4982
8	15604352	15606797	4	82	4318
8	15605238	15609014	4	88	5836
8	15606800	15615641	4	76	4931
8	15609024	15621834	3	61	6048
8	15615647	15623313	3	63	4245
8	15621844	15624306	4	80	4454
8	15623451	15625138	3	94	3285
8	15624567	15626133	3	71	3752
8	15625418	15627094	3	73	3776
8	15626145	15628117	5	75	1433
8	15627135	15629197	3	66	2778
8	15628131	15631392	3	79	5115
8	15629205	15632840	2	88	5388
8	15631395	15633607	4	91	1439
8	15632886	15634992	4	81	4363
8	15633857	15637087	3	51	5465
8	15635311	15638248	3	43	3168
8	15637148	15640287	3	51	3938
8	15638256	15642688	3	48	4023
8	15640321	15643406	8	24	5623
8	15644867	15647935	1	26	6035
8	15645467	15648552	2	73	4484
8	15647937	15650853	4	95	4111
8	15648575	15651903	4	78	5781
8	15650857	15652880	3	84	2273
8	15651910	15656648	3	85	2704
8	15652884	15657725	2	81	128
8	15656651	15659233	1	92	4614
8	15657734	15660970	3	59	5649
8	15659291	15662098	3	25	1383
8	15660985	15663510	3	38	3296
8	15663525	15666633	3	67	5297
8	15665003	15668558	3	49	3089
8	15666668	15669813	7	38	2154
8	15668588	15672405	2	48	4877
8	15669816	15673914	4	70	3078
8	15672442	15677281	2	78	4646
8	15844295	15852174	1	31	1647
8	15850967	15854590	1	30	4845
8	15874593	15888651	4	26	3630
8	15892693	15907476	2	19	4668
8	15907545	15914232	4	35	3031
8	15911033	15918264	4	22	3169
8	15960465	15975947	3	32	3919
8	16003425	16007937	8	28	1990
8	16005464	16009137	5	27	4842
8	16005464	16009137	7	27	4589
8	16010269	16030733	4	18	2343
8	16011079	16031507	1	24	2623
8	16031538	16053031	4	28	140
8	16041672	16053949	2	46	48
8	16475230	16478802	1	16	2330
8	16478344	16479414	5	15	1099
8	16560534	16562870	2	76	646
8	16562207	16563553	2	73	5313
8	17561631	17563796	2	73	5668
8	17586476	17588308	2	106	693
8	17587421	17589686	4	76	4396
8	17588378	17590350	4	56	2252
8	17591054	17593657	1	86	655
8	17591746	17594377	4	72	731
8	17593703	17594917	1	63	3720
8	17594466	17598697	4	61	4375
8	17602106	17603513	4	61	5987
8	17602965	17604325	6	61	2986
8	17603574	17604823	4	47	4792
8	17604345	17605337	3	85	1260
8	17604831	17607087	2	97	5783
8	17605379	17607828	5	91	4054
8	17607863	17608811	2	91	2609
8	17608319	17610291	3	95	642
8	17608814	17611190	4	100	1981
8	17610301	17612604	4	108	380
8	17611201	17615430	3	108	1064
8	17615470	17616859	1	89	2517
8	17616081	17618913	3	98	1754
8	17616877	17619748	4	110	3427
8	17618934	17621420	4	97	3196
8	17619757	17622023	3	77	944
8	17621423	17624223	5	87	3261
8	17622024	17624874	3	99	1869
8	17624932	17626439	4	88	1496
8	17627043	17628329	1	93	1083
8	17627464	17629165	2	79	2572
8	17629166	17630508	1	44	3041
8	17650605	17652688	3	44	3302
8	17652070	17653448	3	41	1640
8	17665167	17668285	3	73	5578
8	17667453	17669037	4	77	2722
8	17668299	17669787	3	82	2189
8	17669046	17671684	4	87	1145
8	17669802	17672616	2	97	479
8	17671701	17675538	3	101	5090
8	17675697	17677527	3	115	5095
8	17676626	17678602	3	117	3615
8	17677567	17679676	3	104	2745
8	17678620	17682361	1	103	5063
8	17682373	17685533	4	83	2425
8	17684106	17686790	1	91	1153
8	17701039	17703848	4	95	3288
8	17702690	17705193	1	91	5421
8	17703883	17707132	4	91	50
8	17707162	17709937	4	112	958
8	17710942	17712393	4	97	3680
8	17711665	17713075	3	94	5873
8	17712412	17715315	3	86	2658
8	17713100	17716161	4	94	5948
8	17717772	17719103	1	75	2747
8	17718453	17719624	4	76	1905
8	17720794	17723347	1	102	3259
8	17727918	17730086	1	105	2378
8	17729065	17731287	3	87	5824
8	17730097	17732380	2	86	1487
8	17734339	17817239	0	85	5109
8	17828483	17832443	4	84	485
8	17834913	17838946	4	98	143
8	17836906	17840283	4	93	614
8	17842181	17846300	1	34	3280
8	17845433	17847246	4	27	3388
8	17847269	17849984	1	54	3307
8	17856630	17858473	0	62	5255
8	17859214	17861188	2	52	1238
8	17866806	17872336	3	72	4392
8	17872337	17887353	0	93	5916
8	18005516	18009830	2	64	4598
8	18010472	18015044	4	55	3753
8	18029807	18031913	3	102	787
8	18031270	18032387	4	98	3772
8	18032771	18033668	1	86	1476
8	18034861	18037353	3	47	252
8	18094982	18097602	6	67	5861
8	18095552	18098415	4	88	3782
8	18097605	18099306	4	80	4143
8	18098418	18100812	4	90	2851
8	18099331	18102191	4	87	1680
8	18103423	18107176	4	107	495
8	18108801	18110226	4	97	4523
8	18110245	18111815	4	67	5430
8	18110996	18112433	5	48	5734
8	18111954	18112902	5	22	558
8	18112518	18113362	5	22	1458
8	18113851	18114983	3	47	1451
8	18116647	18117460	5	24	5128
8	18117522	18118521	4	26	3463
8	18127698	18129289	4	98	6060
8	18128461	18131771	4	84	4593
8	18129400	18135246	4	79	2649
8	18131873	18139555	4	87	3920
8	18144234	18145792	4	93	4351
8	18144726	18146867	4	84	5512
8	18145896	18151062	4	68	2341
8	18147411	18152043	3	66	5483
8	18151226	18153273	2	74	2140
8	18152070	18154142	4	89	2074
8	18153280	18155437	4	82	1035
8	18154164	18156270	4	63	5175
8	18160186	18162527	4	82	2077
8	18161844	18163349	4	99	230
8	18162543	18166711	4	98	1853
8	18163359	18170020	4	93	874
8	18166764	18171908	3	63	168
8	18170138	18172727	5	49	1963
8	18172733	18174916	5	97	1906
8	18173847	18175967	4	97	4516
8	18174933	18177258	4	90	4701
8	18176061	18180190	4	69	169
8	18177459	18182932	4	56	4595
8	18180228	18184985	4	70	3673
8	18185011	18189953	5	97	1178
8	18187282	18191984	2	97	4242
8	18192111	18195425	5	79	2789
8	18193794	18196224	4	84	1757
8	18195446	18198013	3	101	1742
8	18196239	18199575	5	114	3646
8	18198020	18202713	4	102	6074
8	18199580	18203332	4	98	2714
8	18203882	18209470	4	98	1825
8	18204731	18213749	8	87	348
8	18213760	18215462	4	98	3710
8	18214735	18216434	5	101	589
8	18215466	18217546	4	98	4531
8	18217551	18219404	1	101	289
8	18218380	18220235	4	97	4334
8	18219412	18222274	5	98	4703
8	18227042	18229131	3	21	1614
8	18228545	18230131	4	28	769
8	18229407	18230612	5	19	4997
8	18230687	18237797	4	45	4871
8	18232515	18240816	4	55	2797
8	18240825	18244545	1	94	1535
8	18242209	18245711	3	80	3951
8	18244548	18247615	6	63	4795
8	18245721	18250345	4	72	5065
8	18250358	18255366	4	68	364
8	18253791	18257502	4	62	5193
8	18257575	18261204	4	100	2213
8	18260414	18261748	3	100	3021
8	18261207	18264776	3	108	3879
8	18261750	18265996	4	104	3045
8	18264777	18266996	4	96	5349
8	18267008	18268885	2	57	4952
8	18267628	18269835	2	86	5829
8	18268903	18271127	2	107	1578
8	18269840	18272377	6	105	5804
8	18271159	18277657	3	95	89
8	18272383	18279605	4	72	3976
8	18277671	18283367	5	68	5887
8	18280265	18286412	3	77	2166
8	18296379	18299401	1	114	974
8	18299411	18302384	3	100	1481
8	18300458	18304239	3	104	1637
8	18302419	18305787	3	109	1449
8	20937248	20939000	5	87	2546
8	20938086	20940682	4	94	5538
8	20941393	20943500	5	95	5564
8	20943541	20967161	5	79	4968
8	20975689	20981663	4	76	3686
8	20979531	20982489	2	79	6077
8	20982495	20983383	3	51	2501
8	20982982	20983791	4	62	1720
8	20983384	20984437	3	84	205
8	20983793	20985025	2	86	249
8	20984453	20985694	2	83	2038
8	20985028	20987953	2	83	2112
8	20985707	20988717	3	86	4933
8	20987969	20990211	2	85	814
8	20992784	20996201	3	53	3123
8	20995277	20997087	2	63	1935
8	20997128	21000996	2	74	1626
8	20999432	21004670	2	78	4774
8	21001033	21008534	2	73	4183
8	21021211	21027479	2	84	5787
8	21024595	21028658	3	79	4988
8	21028840	21034095	2	98	3502
8	21032762	21039162	2	88	1265
8	21034103	21042112	2	66	1823
8	21039166	21044319	2	46	3664
8	21042177	21047550	6	43	5338
8	21044322	21050904	6	54	3321
8	21047624	21052932	2	57	2601
8	21052934	21055744	2	38	2004
8	21055747	21060259	2	64	5825
8	21057746	21065274	2	91	4448
8	21060269	21066546	2	95	507
8	21065283	21068307	2	86	2667
8	21066549	21069900	2	79	2967
8	21070950	21076660	2	70	2430
8	21075372	21079153	2	70	5926
8	21076671	21080605	2	80	3889
8	21079159	21083066	2	80	723
8	21080639	21085273	2	58	2062
8	21085280	21091183	3	62	1158
8	21087634	21094136	2	61	703
8	21091265	21097203	3	61	2948
8	21097208	21102073	2	77	721
8	21099433	21104681	3	78	1475
8	21102076	21105994	3	75	1181
8	21104685	21108456	3	71	1396
8	21105995	21113867	3	72	4492
8	21108467	21116821	3	75	3619
8	21113962	21119194	4	74	1072
8	21116910	21121922	3	65	5196
8	21129570	21132904	4	64	3875
8	21132946	21135144	3	69	102
8	21132946	21135144	5	69	1819
8	21134120	21136910	3	78	3917
8	21135148	21138058	3	90	5920
8	21136921	21139722	3	91	3373
8	21138081	21140802	3	91	1464
8	21139770	21141626	3	87	194
8	21140855	21142591	3	83	1177
8	21145011	21152831	3	64	5632
8	21150434	21156841	2	57	4825
8	21152837	21159149	4	68	1852
8	21157115	21162283	3	77	1758
8	21159176	21164116	3	77	3834
8	21162284	21167955	3	76	6061
8	21164127	21170301	3	56	6012
8	21167961	21172119	3	46	4411
8	21170315	21173975	3	58	272
8	21172121	21175565	3	65	2729
8	21174014	21177182	3	44	1909
8	21175569	21179799	3	54	2871
8	21177270	21181360	3	82	1417
8	21179806	21183514	2	83	5007
8	21181385	21185191	3	85	2268
8	21183536	21185913	3	61	637
8	21185253	21186542	2	39	4824
8	21185925	21187262	3	31	3940
8	21186631	21188341	3	31	4125
8	21187263	21190878	2	70	6057
8	21188557	21192049	2	51	556
8	21190916	21193777	2	22	5406
8	21192058	21196206	2	54	3869
8	21193784	21198779	5	79	1607
8	21196215	21201129	3	77	5927
8	21199101	21202894	3	48	782
8	21202984	21209090	3	50	2583
8	21206492	21211251	3	57	659
8	21209217	21215068	2	49	1943
8	21211505	21216074	3	81	4722
8	21215100	21219280	3	71	4290
8	21216086	21222579	2	56	3779
8	21219286	21226161	3	64	5074
8	21222606	21229390	3	77	967
8	21226212	21231932	3	97	5923
8	21229406	21236102	3	91	5167
8	21231935	21237373	3	83	895
8	21237377	21244621	3	70	2117
8	21241079	21246766	3	79	1296
8	21244633	21249733	3	77	3434
8	21246801	21252043	3	78	5420
8	21249741	21253616	3	90	4969
8	21252049	21264653	3	84	3430
8	21253635	21266193	3	77	676
8	21264663	21268035	3	76	5528
8	21266199	21271568	3	82	4
8	21268039	21272405	3	90	2294
8	21271617	21273282	3	67	2196
8	21272489	21274096	3	34	235
8	21273432	21275050	3	21	4449
8	21274138	21275758	3	22	5292
8	21275130	21277132	3	51	1549
8	21275807	21278461	3	78	3320
8	21277145	21280553	3	74	4493
8	21285396	21288725	3	79	3813
8	21286835	21289761	3	93	2925
8	21290883	21293990	3	81	2760
8	21292267	21295174	3	64	2283
8	21293997	21296671	3	58	4605
8	21295191	21298553	3	82	882
8	21297488	21301872	3	67	3133
8	21299582	21303310	3	54	3157
8	21302207	21305134	3	74	5569
8	21305137	21312829	3	65	363
8	21309569	21315189	3	67	603
8	21312844	21316992	3	60	5047
8	21315387	21321204	3	43	4584
8	21316993	21323411	3	47	651
8	21321210	21325319	3	57	3557
8	21323462	21326455	3	42	1577
