	ID	NAME	COUNTRY	REGION	sNMF_K3	Jap_K4	K9_cluster	Initial_subpop	genoIndex	code	label
560	IRIS_313-12334	DO_KHAW	Laos	As4	0	1	XI-3	ind3	2989	0	ind3
561	IRIS_313-12354	NASAENG	Laos	As4	0	1	XI-adm	indx	3005	0	indx
562	IRIS_313-12355	NASAENG	Laos	As4	0	1	XI-adm	indx	3006	0	indx
563	CX368	N22	India	As2a	1	1	cA_(Aus)	aus	495	1	aus
564	IRIS_313-8321	BHADOIA_303	Bangladesh	As2c	1	1	cA_(Aus)	aus	774	1	aus
565	IRIS_313-8342	KURULU_WEE_(WHITE)	SriLanka	As2	1	1	cA_(Aus)	aus	781	1	aus
566	IRIS_313-8410	JABOR_SAIL	Bangladesh	As2c	1	1	cA_(Aus)	aus	802	1	aus
567	IRIS_313-8554	ARC_11959	India	As2e	1	1	cA_(Aus)	aus	834	1	aus
568	IRIS_313-8721	HOLOI_BASH_(SOLOI_BASH)	Bangladesh	As2c	1	1	cA_(Aus)	aus	891	1	aus
569	IRIS_313-8864	NOROI	Bangladesh	As2c	1	1	cA_(Aus)	aus	939	1	aus
570	IRIS_313-8963	BATHURI	Bangladesh	As2c	1	1	cA_(Aus)	aus	973	1	aus
571	IRIS_313-9283	TAK_SUFAID	Pakistan	As1	1	1	cA_(Aus)	aus	1070	1	aus
572	IRIS_313-9422	CHUNGUR_BALI	Bangladesh	As2c	1	1	cA_(Aus)	aus	1115	1	aus
573	IRIS_313-9449	JAMBALI	Pakistan	As1	1	1	cA_(Aus)	aus	1123	1	aus
574	IRIS_313-9610	DANGAR	India	As2a	1	1	cA_(Aus)	aus	1172	1	aus
575	IRIS_313-9626	KALIA	Bangladesh	As2c	1	1	cA_(Aus)	aus	1178	1	aus
576	IRIS_313-9661	LENJA_MURALI	Bangladesh	As2c	1	1	cA_(Aus)	aus	1185	1	aus
577	IRIS_313-10020	HODARAWALA	SriLanka	As2	1	1	cA_(Aus)	aus	1291	1	aus
578	IRIS_313-10543	DODGUI	India	As2a	1	1	cA_(Aus)	aus	1495	1	aus
579	IRIS_313-10673	ARC_10843	India	As2e	1	1	cA_(Aus)	aus	1578	1	aus
580	IRIS_313-10718	KARUTHA_SEENATI	SriLanka	As2	1	1	cA_(Aus)	aus	1616	1	aus
581	IRIS_313-10845	ARC_5756	India	As2e	1	1	cA_(Aus)	aus	1739	1	aus
582	IRIS_313-10849	ARC_7001	India	As2e	1	1	cA_(Aus)	aus	1742	1	aus
583	IRIS_313-10852	ARC_7336	India	As2e	1	1	cA_(Aus)	aus	1745	1	aus
584	IRIS_313-10869	ARC_11751	India	As2e	1	1	cA_(Aus)	aus	1761	1	aus
585	IRIS_313-10875	ARC_12021	India	As2e	1	1	cA_(Aus)	aus	1767	1	aus
586	IRIS_313-10925	KAMULI	Nepal	As2b	1	1	cA_(Aus)	aus	1816	1	aus
587	IRIS_313-10927	SUGA_PANKHA	Nepal	As2b	1	1	cA_(Aus)	aus	1818	1	aus
588	IRIS_313-10963	KATAKCHIKON	Bangladesh	As2c	1	1	cA_(Aus)	aus	1853	1	aus
589	IRIS_313-10965	TILOKCHAN_(SONABETHI)	Bangladesh	As2c	1	1	cA_(Aus)	aus	1855	1	aus
590	IRIS_313-10976	LAKHSMI_DIGHA	Bangladesh	As2c	1	1	cA_(Aus)	aus	1866	1	aus
591	IRIS_313-10979	BORA_DIGA	Bangladesh	As2c	1	1	cA_(Aus)	aus	1869	1	aus
592	IRIS_313-10981	JHUL_DIGA	Bangladesh	As2c	1	1	cA_(Aus)	aus	1871	1	aus
593	IRIS_313-10987	SUNGA_WALA	Bangladesh	As2c	1	1	cA_(Aus)	aus	1877	1	aus
594	IRIS_313-11013	BOTESWAR_2	Bangladesh	As2c	1	1	cA_(Aus)	aus	1902	1	aus
595	IRIS_313-11015	HANPA	Bangladesh	As2c	1	1	cA_(Aus)	aus	1904	1	aus
596	IRIS_313-11016	KACHILON	Bangladesh	As2c	1	1	cA_(Aus)	aus	1905	1	aus
597	IRIS_313-11017	LOROI	Bangladesh	As2c	1	1	cA_(Aus)	aus	1906	1	aus
598	IRIS_313-11018	MADISA	Bangladesh	As2c	1	1	cA_(Aus)	aus	1907	1	aus
599	IRIS_313-11020	BAMLA_SUFFAID_320	Pakistan	As1	1	1	cA_(Aus)	aus	1909	1	aus
600	IRIS_313-11024	BEGMI_135	Pakistan	As1	1	1	cA_(Aus)	aus	1913	1	aus
601	IRIS_313-11027	JHONA_101	Pakistan	As1	1	1	cA_(Aus)	aus	1916	1	aus
602	IRIS_313-11054	AUS_295	Bangladesh	As2c	1	1	cA_(Aus)	aus	1943	1	aus
603	IRIS_313-11055	AUS_299	Bangladesh	As2c	1	1	cA_(Aus)	aus	1944	1	aus
604	IRIS_313-11058	AUS_329	Bangladesh	As2c	1	1	cA_(Aus)	aus	1947	1	aus
605	IRIS_313-11064	BORO_275	Bangladesh	As2c	1	1	cA_(Aus)	aus	1953	1	aus
606	IRIS_313-11112	HIJOL_DIGA	Bangladesh	As2c	1	1	cA_(Aus)	aus	2001	1	aus
607	IRIS_313-11191	RANRUWAN	SriLanka	As2	1	1	cA_(Aus)	aus	2074	1	aus
608	IRIS_313-11214	SHITTA_AMAN	Bangladesh	As2c	1	1	cA_(Aus)	aus	2097	1	aus
609	IRIS_313-11265	ARC_14150	India	As2e	1	1	cA_(Aus)	aus	2147	1	aus
610	IRIS_313-11272	ARC_14756	India	As2e	1	1	cA_(Aus)	aus	2154	1	aus
611	IRIS_313-11277	ARC_15129	India	As2e	1	1	cA_(Aus)	aus	2159	1	aus
612	IRIS_313-11291	ARC_7425	India	As2e	1	1	cA_(Aus)	aus	2173	1	aus
613	IRIS_313-11298	ARC_13544	India	As2e	1	1	cA_(Aus)	aus	2180	1	aus
614	IRIS_313-11323	JHORA	Bangladesh	As2c	1	1	cA_(Aus)	aus	2205	1	aus
615	IRIS_313-11324	KALABOKRI	Bangladesh	As2c	1	1	cA_(Aus)	aus	2206	1	aus
616	IRIS_313-11454	BARI_SUTAR	India	As2a	1	1	cA_(Aus)	aus	2327	1	aus
617	IRIS_313-11458	KARAHANI	India	As2a	1	1	cA_(Aus)	aus	2330	1	aus
618	IRIS_313-11462	SALSI	India	As2a	1	1	cA_(Aus)	aus	2333	1	aus
619	IRIS_313-11483	BOTESHSHORE	Bangladesh	As2c	1	1	cA_(Aus)	aus	2348	1	aus
620	IRIS_313-11557	GORIA	Bangladesh	As2c	1	1	cA_(Aus)	aus	2407	1	aus
621	IRIS_313-11618	UPRH_58	India	As2a	1	1	cA_(Aus)	aus	2452	1	aus
622	IRIS_313-11629	LATIJHABAR	Nepal	As2b	1	1	cA_(Aus)	aus	2463	1	aus
623	IRIS_313-11636	NCS_271_A	India	As2a	1	1	cA_(Aus)	aus	2467	1	aus
624	IRIS_313-11742	KALIBAJARI	India	As2a	1	1	cA_(Aus)	aus	2561	1	aus
625	IRIS_313-11982	PORASHI	Bangladesh	As2c	1	1	cA_(Aus)	aus	2779	1	aus
626	IRIS_313-12002	LARA_BORO	Bangladesh	As2c	1	1	cA_(Aus)	aus	2798	1	aus
627	IRIS_313-12141	HATEA	Bangladesh	As2c	1	1	cA_(Aus)	aus	2886	1	aus
628	B001	HEIBIAO	China	As6	2	5	GJ-tmp	temp	-1	2	temp
629	B002	SANSUIJIN	China	As6	2	5	GJ-tmp	temp	0	2	temp
630	B003	ZAOSHENGBAI	China	As6	2	4	GJ-adm	japx	1	2	japx
631	B004	QIUGUANGTENGXI_104	Japan	As7	2	5	GJ-tmp	temp	2	2	temp
632	B005	WANSHI	Japan	As7	2	5	GJ-tmp	temp	3	2	temp
633	B008	BAXIANG	Vietnam	As4	2	5	GJ-tmp	temp	6	2	temp
634	B045	GONGCHENGXIANG	Japan	As7	2	5	GJ-tmp	temp	40	2	temp
635	B046	QIUTIANXIAOTING	Japan	As7	2	5	GJ-tmp	temp	41	2	temp
636	B056	TIEGANWU	China	As6	2	5	GJ-tmp	temp	50	2	temp
637	B057	XIUSHUI_115	China	As6	2	5	GJ-tmp	temp	51	2	temp
638	B066	GUANGKEXIANGNUO	China	As6	2	5	GJ-tmp	temp	60	2	temp
639	B068	GAOYANGDIANDAO_DAHONGMANG	China	As6	2	5	GJ-tmp	temp	62	2	temp
640	B069	DANDONGLUDAO	China	As6	2	5	GJ-adm	japx	63	2	japx
641	B070	LAOGUANGTOU_83	China	As6	2	5	GJ-adm	japx	64	2	japx
642	B071	MUXIQIU	China	As6	2	5	GJ-tmp	temp	65	2	temp
643	B077	YIZHIXIANG	China	As6	2	5	GJ-tmp	temp	71	2	temp
644	B100	HONGKEZHENUO	China	As6	2	5	GJ-tmp	temp	90	2	temp
645	B102	MAGUZI	China	As6	2	5	GJ-tmp	temp	92	2	temp
646	B103	LAOHONGDAO	China	As6	2	5	GJ-tmp	temp	93	2	temp
647	B109	LENGSHUIGU_2	China	As6	2	5	GJ-adm	japx	99	2	japx
648	B110	HUANGPINUO	China	As6	2	5	GJ-tmp	temp	100	2	temp
649	B111	ZIMANGFEIE	China	As6	2	5	GJ-tmp	temp	101	2	temp
650	B122	LIAOGENG_287	China	As6	2	5	GJ-tmp	temp	112	2	temp
651	B134	XISHI_15	China	As6	2	3	GJ-sbtrp	subtrop	124	2	subtrop
652	B136	YUYANNUO	China	As6	2	5	GJ-adm	japx	126	2	japx
653	B148	LENGSHUINUO	China	As6	2	5	GJ-adm	japx	138	2	japx
654	B154	LIMING_B	China	As6	2	5	GJ-tmp	temp	144	2	temp
655	B160	SHUIYUAN_300LI	China	As6	2	5	GJ-tmp	temp	150	2	temp
656	B161	YELICANGHUA	China	As6	2	5	GJ-tmp	temp	151	2	temp
657	B162	BAIGEDAO	China	As6	2	5	GJ-tmp	temp	152	2	temp
658	B167	QINGJINZAOSHENG	NorthKorea	As7	2	5	GJ-tmp	temp	157	2	temp
659	B168	ZHUYUAN	Japan	As7	2	5	GJ-tmp	temp	158	2	temp
660	B182	CHIMAO	Japan	As7	2	5	GJ-tmp	temp	167	2	temp
661	B183	QINGNUO_KYOHATAMOCHI	Japan	As7	2	5	GJ-tmp	temp	168	2	temp
662	B196	TAIDONGLUDAO	China	As6	2	6	GJ-trp	trop	180	2	trop
663	B204	LONGHUAMAOHU	China	As6	2	5	GJ-tmp	temp	188	2	temp
664	B205	CUNSANLI	China	As6	2	5	GJ-adm	japx	189	2	japx
665	B212	CHIKENUO	China	As6	2	5	GJ-tmp	temp	193	2	temp
666	B215	HONGQI_5	China	As6	2	5	GJ-tmp	temp	196	2	temp
667	B218	WUZIDUI	China	As6	2	5	GJ-tmp	temp	199	2	temp
668	B223	CUNGUNUO	China	As6	2	5	GJ-tmp	temp	203	2	temp
669	B225	GUANTUIBAIHE_1	China	As6	2	5	GJ-tmp	temp	205	2	temp
670	B226	HEIMANGDAO	China	As6	2	5	GJ-tmp	temp	206	2	temp
671	B228	HAOBAYONG_1	China	As6	2	3	GJ-adm	japx	208	2	japx
672	B230	BANJIEMANG2	China	As6	2	5	GJ-adm	japx	210	2	japx
673	B235	ZHONGHUA_8	China	As6	2	5	GJ-tmp	temp	215	2	temp
674	B236	JINDAO_1	China	As6	2	5	GJ-tmp	temp	216	2	temp
675	B240	ZHENGDAO_5	China	As6	2	5	GJ-tmp	temp	219	2	temp
676	B241	LAMUJIA	China	As6	2	3	GJ-sbtrp	subtrop	220	2	subtrop
677	B245	SHANJIUGU	China	As6	2	6	GJ-sbtrp	subtrop	224	2	subtrop
678	B250	ANNONGWANGENG_B	China	As6	2	5	GJ-tmp	temp	229	2	temp
679	B258	XINGGUO	China	As6	2	5	GJ-tmp	temp	234	2	temp
680	B263	WEIGUO	China	As6	2	5	GJ-tmp	temp	238	2	temp
681	B266	HAOMAKE_(K)	China	As6	2	3	GJ-sbtrp	subtrop	241	2	subtrop
682	B269	YUEFU	China	As6	2	5	GJ-tmp	temp	244	2	temp
683	CX116	WUDADAOZHONG	NorthKorea	As7	2	5	GJ-tmp	temp	349	2	temp
684	CX129	MOLOK	Indonesia	As5	2	2	GJ-trp	trop	361	2	trop
685	CX140	NIPPONBARE	Japan	As7	2	5	GJ-tmp	temp	369	2	temp
686	CX151	AZUCENA	Philippines	As5	2	4	GJ-trp	trop	380	2	trop
687	CX212	NONGKEN_58	Japan	As7	2	5	GJ-tmp	temp	398	2	temp
688	CX248	KINANDANGPATONG	Philippines	As5	2	4	GJ-trp	trop	423	2	trop
689	CX306	MONGOLIA_RICE	China	As6	2	5	GJ-tmp	temp	455	2	temp
690	CX315	ZIDAO	NorthKorea	As7	2	5	GJ-tmp	temp	459	2	temp
691	CX330	YUEGUANG	Japan	As7	2	5	GJ-tmp	temp	466	2	temp
692	CX383	HONGZA	China	As6	2	5	GJ-tmp	temp	510	2	temp
693	CX396	GUANDONG_194_(SOFT_RICE)	Japan	As7	2	5	GJ-tmp	temp	523	2	temp
694	IRIS_313-7876	DINORADO	Philippines	As5	2	4	GJ-trp	trop	615	2	trop
695	IRIS_313-7883	GANIGI	Indonesia	As5	2	4	GJ-trp	trop	616	2	trop
696	IRIS_313-7885	GOGO	Indonesia	As5	2	6	GJ-trp	trop	617	2	trop
697	IRIS_313-8140	SANGHAI	China	As6	2	5	GJ-tmp	temp	704	2	temp
698	IRIS_313-8162	RPC_12	China	As6	2	5	GJ-tmp	temp	719	2	temp
699	IRIS_313-8279	SAWAH	Malaysia	As4	2	4	GJ-trp	trop	759	2	trop
700	IRIS_313-8356	BLICCA	Philippines	As5	2	4	GJ-trp	trop	783	2	trop
701	IRIS_313-8381	PURAK_SIRIBA	Malaysia	As4	2	4	GJ-trp	trop	786	2	trop
702	IRIS_313-8400	RIKUTO_NORIN_MOCHI_20	Japan	As7	2	6	GJ-trp	trop	797	2	trop
703	IRIS_313-8481	DAN_YAN_NUO	China	As6	2	5	GJ-tmp	temp	821	2	temp
704	IRIS_313-8486	DAGPA_MRAS	Bhutan	As2d	2	3	GJ-sbtrp	subtrop	823	2	subtrop
705	IRIS_313-8519	MANDASHERPO	Bhutan	As2d	2	3	GJ-sbtrp	subtrop	830	2	subtrop
706	IRIS_313-8565	YAHNG_LEU	Thailand	As4	2	3	GJ-sbtrp	subtrop	837	2	subtrop
707	IRIS_313-8572	ONOY	Philippines	As5	2	4	GJ-trp	trop	841	2	trop
708	IRIS_313-8578	KHAU_TRA_BONG	Vietnam	As4	2	3	GJ-sbtrp	subtrop	842	2	subtrop
709	IRIS_313-8580	DAM	Thailand	As4	2	3	GJ-sbtrp	subtrop	843	2	subtrop
710	IRIS_313-8599	BUE_GA_WA	Thailand	As4	2	3	GJ-sbtrp	subtrop	849	2	subtrop
711	IRIS_313-8626	BANJANG	Malaysia	As4	2	4	GJ-trp	trop	857	2	trop
712	IRIS_313-8637	BALINGMI	Bhutan	As2d	2	3	GJ-sbtrp	subtrop	861	2	subtrop
713	IRIS_313-8690	NEP_HOA_VANG	Vietnam	As4	2	5	GJ-adm	japx	881	2	japx
714	IRIS_313-8735	NEP_NGAU	Vietnam	As4	2	5	GJ-adm	japx	899	2	japx
715	IRIS_313-8815	JANA_(NAM)	Bhutan	As2d	2	3	GJ-sbtrp	subtrop	928	2	subtrop
716	IRIS_313-8857	KAMNAM	Bhutan	As2d	2	3	GJ-sbtrp	subtrop	937	2	subtrop
717	IRIS_313-8883	LOMPUG	Malaysia	As4	2	5	GJ-adm	japx	946	2	japx
718	IRIS_313-8884	E_WAWNG	Thailand	As4	2	3	GJ-sbtrp	subtrop	947	2	subtrop
719	IRIS_313-8894	LEKATAN	Malaysia	As4	2	4	GJ-trp	trop	950	2	trop
720	IRIS_313-8955	LASAT_PUTIH	Malaysia	As4	2	4	GJ-trp	trop	969	2	trop
721	IRIS_313-8998	SIGAE	Indonesia	As5	2	4	GJ-trp	trop	986	2	trop
722	IRIS_313-8999	ARC_11430_B	India	As2e	2	3	GJ-sbtrp	subtrop	987	2	subtrop
723	IRIS_313-9048	TSCHINANANGKA	Bhutan	As2d	2	3	GJ-sbtrp	subtrop	998	2	subtrop
724	IRIS_313-9050	ANGKARONG	Malaysia	As4	2	4	GJ-trp	trop	1000	2	trop
725	IRIS_313-9081	TAKAO_MOCHI	Japan	As7	2	5	GJ-tmp	temp	1009	2	temp
726	IRIS_313-9123	LEUANG_GLIANG	Thailand	As4	2	3	GJ-sbtrp	subtrop	1026	2	subtrop
727	IRIS_313-9176	ARC_11359	India	As2e	2	6	GJ-adm	japx	1038	2	japx
728	IRIS_313-9201	ARC_6044	India	As2e	2	4	GJ-trp	trop	1047	2	trop
729	IRIS_313-9228	HOKUSETSU	Japan	As7	2	5	GJ-tmp	temp	1054	2	temp
730	IRIS_313-9233	CHUNG_YI	China	As6	2	5	GJ-tmp	temp	1055	2	temp
731	IRIS_313-9301	KETAN_DONGGO	Indonesia	As5	2	2	GJ-trp	trop	1077	2	trop
732	IRIS_313-9375	PULUTAN	Malaysia	As4	2	4	GJ-trp	trop	1098	2	trop
733	IRIS_313-9379	HWANGJO	SouthKorea	As7	2	5	GJ-tmp	temp	1099	2	temp
734	IRIS_313-9405	INGSA_BELANAK	Indonesia	As5	2	2	GJ-trp	trop	1110	2	trop
735	IRIS_313-9470	SAHULO_FACHE_SOYO	Indonesia	As5	2	4	GJ-trp	trop	1131	2	trop
736	IRIS_313-9529	DAGPA_BARA	Bhutan	As2d	2	3	GJ-sbtrp	subtrop	1144	2	subtrop
737	IRIS_313-9558	LIMBAYAN	Malaysia	As4	2	4	GJ-trp	trop	1152	2	trop
738	IRIS_313-9568	PAMPANGON_(H)	Malaysia	As4	2	4	GJ-trp	trop	1156	2	trop
739	IRIS_313-9691	SIFARASI	Indonesia	As5	2	4	GJ-trp	trop	1190	2	trop
740	IRIS_313-9698	JO_SANG_DAE_YA	NorthKorea	As7	2	5	GJ-tmp	temp	1195	2	temp
741	IRIS_313-9724	AI_DA_ZHONG	China	As6	2	5	GJ-tmp	temp	1205	2	temp
742	IRIS_313-9725	DA_DAO_TOU	China	As6	2	5	GJ-tmp	temp	1206	2	temp
743	IRIS_313-9769	MURASAHITSUTSURI	Japan	As7	2	5	GJ-tmp	temp	1216	2	temp
744	IRIS_313-9800	KAHEI	Japan	As7	2	4	GJ-trp	trop	1227	2	trop
745	IRIS_313-9884	FUKUSHIMA_MOCHI_(GLUT)	Japan	As7	2	5	GJ-tmp	temp	1247	2	temp
746	IRIS_313-9886	HUK_ZO	SouthKorea	As7	2	5	GJ-tmp	temp	1248	2	temp
747	IRIS_313-9887	JEUK_DO	SouthKorea	As7	2	5	GJ-tmp	temp	1249	2	temp
748	IRIS_313-9890	WA_BANG	SouthKorea	As7	2	5	GJ-tmp	temp	1250	2	temp
749	IRIS_313-9891	YONG_AN_HUK	SouthKorea	As7	2	5	GJ-tmp	temp	1251	2	temp
750	IRIS_313-9974	HEUKSANJO	SouthKorea	As7	2	5	GJ-tmp	temp	1276	2	temp
751	IRIS_313-9996	SUWEON_295	SouthKorea	As7	2	5	GJ-tmp	temp	1283	2	temp
752	IRIS_313-10059	DACHEONGBYEO	SouthKorea	As7	2	5	GJ-tmp	temp	1309	2	temp
753	IRIS_313-10067	JEONBUKGUNGWEONNA	SouthKorea	As7	2	4	GJ-trp	trop	1313	2	trop
754	IRIS_313-10073	OWARI_MOCHI	Japan	As7	2	4	GJ-trp	trop	1315	2	trop
755	IRIS_313-10074	RIKU_AIKOKU	Japan	As7	2	4	GJ-trp	trop	1316	2	trop
756	IRIS_313-10078	YOSHINO_MOCHI	Japan	As7	2	4	GJ-trp	trop	1320	2	trop
757	IRIS_313-10080	HIRAKAWA_OKUTE	Japan	As7	2	4	GJ-trp	trop	1322	2	trop
758	IRIS_313-10092	CHALBYEO	SouthKorea	As7	2	5	GJ-tmp	temp	1327	2	temp
759	IRIS_313-10094	GAWICHAL	SouthKorea	As7	2	4	GJ-trp	trop	1329	2	trop
760	IRIS_313-10096	JOKJEBICHAL	SouthKorea	As7	2	6	GJ-adm	japx	1330	2	japx
761	IRIS_313-10097	MAEKJO	SouthKorea	As7	2	5	GJ-tmp	temp	1331	2	temp
762	IRIS_313-10124	GALSAEGSSAL_SHAREI	SouthKorea	As7	2	5	GJ-tmp	temp	1340	2	temp
763	IRIS_313-10228	HAN_NUO	China	As6	2	5	GJ-tmp	temp	1369	2	temp
764	IRIS_313-10430	GINMASARI	Japan	As7	2	5	GJ-tmp	temp	1444	2	temp
765	IRIS_313-10437	NORIN_21	Japan	As7	2	5	GJ-tmp	temp	1446	2	temp
766	IRIS_313-10440	NAGKAYAT	Philippines	As5	2	5	GJ-tmp	temp	1447	2	temp
767	IRIS_313-10453	LU_TAO_2	China	As6	2	6	GJ-adm	japx	1454	2	japx
768	IRIS_313-10469	KINUGASAWASE	Japan	As7	2	5	GJ-tmp	temp	1457	2	temp
769	IRIS_313-10559	FI_LAI_FENG	China	As6	2	5	GJ-tmp	temp	1507	2	temp
770	IRIS_313-10564	250_KUNGANI_1	Japan	As7	2	5	GJ-tmp	temp	1512	2	temp
771	IRIS_313-10567	AIKAWA_44	Japan	As7	2	5	GJ-tmp	temp	1515	2	temp
772	IRIS_313-10568	OITA_MII_120	Japan	As7	2	5	GJ-tmp	temp	1516	2	temp
773	IRIS_313-10569	BEN_KEI	Japan	As7	2	5	GJ-tmp	temp	1517	2	temp
774	IRIS_313-10570	CHUSEI_HONEN	Japan	As7	2	5	GJ-tmp	temp	1518	2	temp
775	IRIS_313-10577	IFUGAO_RICE	Philippines	As5	2	4	GJ-trp	trop	1524	2	trop
776	IRIS_313-10578	PARAY_QIKUG_KABAYUH	Philippines	As5	2	4	GJ-trp	trop	1525	2	trop
777	IRIS_313-10582	QINOGNAS	Philippines	As5	2	4	GJ-trp	trop	1528	2	trop
778	IRIS_313-10631	SHINCHIKU_IKU_97	Taiwan	As6	2	5	GJ-tmp	temp	1553	2	temp
779	IRIS_313-10642	SACHIKAZE	Japan	As7	2	5	GJ-tmp	temp	1555	2	temp
780	IRIS_313-10656	NOK_KOD	Laos	As4	2	3	GJ-sbtrp	subtrop	1566	2	subtrop
781	IRIS_313-10677	DEWAMINORI	Japan	As7	2	5	GJ-tmp	temp	1582	2	temp
782	IRIS_313-10679	KHAI_DO	Laos	As4	2	3	GJ-sbtrp	subtrop	1584	2	subtrop
783	IRIS_313-10689	SIKEP_BATU	Indonesia	As5	2	2	GJ-trp	trop	1592	2	trop
784	IRIS_313-10693	SEREH	Indonesia	As5	2	2	GJ-trp	trop	1595	2	trop
785	IRIS_313-10703	PADI_ADONG_DUMARAT	Malaysia	As4	2	4	GJ-trp	trop	1604	2	trop
786	IRIS_313-10704	PADI_DARAWAL	Malaysia	As4	2	4	GJ-trp	trop	1605	2	trop
787	IRIS_313-10722	GODAWEL	SriLanka	As2	2	4	GJ-trp	trop	1620	2	trop
788	IRIS_313-10741	KETAN_PELERN	Indonesia	As5	2	2	GJ-trp	trop	1639	2	trop
789	IRIS_313-10744	SIPON	Indonesia	As5	2	2	GJ-trp	trop	1642	2	trop
790	IRIS_313-10759	ANDEL	Indonesia	As5	2	2	GJ-trp	trop	1657	2	trop
791	IRIS_313-10761	BALIK_SEMAH	Indonesia	As5	2	2	GJ-trp	trop	1659	2	trop
792	IRIS_313-10765	CERE_KAWAT	Indonesia	As5	2	2	GJ-trp	trop	1661	2	trop
793	IRIS_313-10766	DJALAWARA	Indonesia	As5	2	2	GJ-trp	trop	1662	2	trop
794	IRIS_313-10767	DJANGGOT	Indonesia	As5	2	2	GJ-trp	trop	1663	2	trop
795	IRIS_313-10770	GANDAMANA	Indonesia	As5	2	2	GJ-trp	trop	1666	2	trop
796	IRIS_313-10780	KETAN_LALER	Indonesia	As5	2	2	GJ-trp	trop	1676	2	trop
797	IRIS_313-10781	KETAN_MLANTING	Indonesia	As5	2	2	GJ-trp	trop	1677	2	trop
798	IRIS_313-10789	LENGGANG_GENUK_BULU	Indonesia	As5	2	2	GJ-trp	trop	1685	2	trop
799	IRIS_313-10793	MELIK	Indonesia	As5	2	4	GJ-trp	trop	1689	2	trop
800	IRIS_313-10794	MENDUNGAN	Indonesia	As5	2	4	GJ-trp	trop	1690	2	trop
801	IRIS_313-10798	NOGO_BELE_2	Indonesia	As5	2	4	GJ-trp	trop	1694	2	trop
802	IRIS_313-10801	PARE_BUWUN	Indonesia	As5	2	2	GJ-trp	trop	1697	2	trop
803	IRIS_313-10802	PEUTEUJ	Indonesia	As5	2	2	GJ-trp	trop	1698	2	trop
804	IRIS_313-10805	PULO	Indonesia	As5	2	2	GJ-trp	trop	1701	2	trop
805	IRIS_313-10808	RANTE	Indonesia	As5	2	2	GJ-trp	trop	1704	2	trop
806	IRIS_313-10815	SIDJANGGUK	Indonesia	As5	2	2	GJ-trp	trop	1711	2	trop
807	IRIS_313-10827	BINARITOS	Philippines	As5	2	4	GJ-trp	trop	1722	2	trop
808	IRIS_313-10828	IKOGAN	Philippines	As5	2	4	GJ-trp	trop	1723	2	trop
809	IRIS_313-10831	MALANDI_2	Philippines	As5	2	4	GJ-trp	trop	1726	2	trop
810	IRIS_313-10837	BACK_KYUNG_ZO	SouthKorea	As7	2	5	GJ-tmp	temp	1732	2	temp
811	IRIS_313-10838	SSAL_BYEO	SouthKorea	As7	2	5	GJ-tmp	temp	1733	2	temp
812	IRIS_313-10839	TAE_GU_NA	SouthKorea	As7	2	5	GJ-tmp	temp	1734	2	temp
813	IRIS_313-10840	YE_ZO	SouthKorea	As7	2	5	GJ-tmp	temp	1735	2	temp
814	IRIS_313-10848	ARC_6188	India	As2e	2	3	GJ-sbtrp	subtrop	1741	2	subtrop
815	IRIS_313-10853	ARC_10028	India	As2e	2	6	GJ-adm	japx	1746	2	japx
816	IRIS_313-10862	ARC_11281	India	As2e	2	6	GJ-adm	japx	1754	2	japx
817	IRIS_313-10865	ARC_11424	India	As2e	2	3	GJ-sbtrp	subtrop	1757	2	subtrop
818	IRIS_313-10866	ARC_11478	India	As2e	2	3	GJ-sbtrp	subtrop	1758	2	subtrop
819	IRIS_313-10867	ARC_11538	India	As2e	2	3	GJ-sbtrp	subtrop	1759	2	subtrop
820	IRIS_313-10870	ARC_11768	India	As2e	2	3	GJ-sbtrp	subtrop	1762	2	subtrop
821	IRIS_313-10874	ARC_11946	India	As2e	2	3	GJ-sbtrp	subtrop	1766	2	subtrop
822	IRIS_313-10884	ARC_12493	India	As2e	2	3	GJ-sbtrp	subtrop	1776	2	subtrop
823	IRIS_313-10886	ARC_12655	India	As2e	2	3	GJ-sbtrp	subtrop	1778	2	subtrop
824	IRIS_313-10888	ARC_12726	India	As2e	2	3	GJ-sbtrp	subtrop	1780	2	subtrop
825	IRIS_313-10889	ARC_12730	India	As2e	2	3	GJ-sbtrp	subtrop	1781	2	subtrop
826	IRIS_313-10890	ARC_12861	India	As2e	2	3	GJ-sbtrp	subtrop	1782	2	subtrop
827	IRIS_313-10893	ARC_13156	India	As2e	2	3	GJ-sbtrp	subtrop	1785	2	subtrop
828	IRIS_313-10895	ARC_13257	India	As2e	2	3	GJ-sbtrp	subtrop	1787	2	subtrop
829	IRIS_313-10916	SRAU_SLAP	Cambodia	As4	2	5	GJ-tmp	temp	1807	2	temp
830	IRIS_313-10922	R_258	Laos	As4	2	3	GJ-sbtrp	subtrop	1813	2	subtrop
831	IRIS_313-10923	CHABLI_CHABOL_GLANG	Thailand	As4	2	3	GJ-sbtrp	subtrop	1814	2	subtrop
832	IRIS_313-10946	MANGGE	Indonesia	As5	2	4	GJ-trp	trop	1836	2	trop
833	IRIS_313-10949	TEKALAK	Indonesia	As5	2	4	GJ-trp	trop	1839	2	trop
834	IRIS_313-10959	SITABO_TABO	Indonesia	As5	2	4	GJ-trp	trop	1849	2	trop
